id,timestamp,prompt,model,material,morphology,orientation,lighting,texture,environment,distresses,execution_time_ms,total_tokens,offset_x,offset_y,scale,rotation,flags,Modified_Pixel_Count,Original_Pixel_Count,Pixels_in_Mod_Not_Orig,Pixels_in_Orig_Not_Mod,Pct_Mod_Not_Orig (%),Pct_Orig_Not_Mod (%)
sample_1775290062889_12,2026-04-04T08:07:42.889Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,rough,,oil stains,22301,1663,0,0,1,0,0,3990,3990,0,0,0.0,0.0
sample_1775290086285_13,2026-04-04T08:08:06.285Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,rough,,oil stains,31564,1696,0,0,1,0,0,3636,3636,0,0,0.0,0.0
sample_1775290096741_20,2026-04-04T08:08:16.741Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,complex,uniform overhead,aggregate pop-outs,,,20297,1655,0,0,1,0,0,15249,15249,0,0,0.0,0.0
sample_1775290118732_21,2026-04-04T08:08:38.732Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,aggregate pop-outs,,,21400,1645,0,0,1,0,0,9143,9143,0,0,0.0,0.0
sample_1775290118933_14,2026-04-04T08:08:38.933Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,non-uniform with soft shadows,rough,,,21679,1666,0,0,1,0,0,4002,4002,0,0,0.0,0.0
sample_1775290141704_15,2026-04-04T08:09:01.704Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,non-uniform with soft shadows,rough,,oil stains,17711,1596,0,0,1,0,0,10190,10190,0,0,0.0,0.0
sample_1775290160489_16,2026-04-04T08:09:20.489Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,rough,,,19421,1543,0,0,1,0,0,3730,3730,0,0,0.0,0.0
sample_1775290162738_23,2026-04-04T08:09:22.738Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,rough,,,19657,1657,0,0,1,0,0,9365,9365,0,0,0.0,0.0
sample_1775290180998_17,2026-04-04T08:09:40.998Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,aggregate pop-outs,,,19714,1670,0,0,1,0,0,5782,5782,0,0,0.0,0.0
sample_1775290183741_20,2026-04-04T08:09:43.741Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes featuring dirt and tree leaves and with visible oil stains and patches.
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: narrow angle",gemini-pro-image,asphalt,single linear cracks,longitudinal,uniform overhead,smooth,"dirt, tree leaves","oil stains, patches",20558,1730,0,0,1,0,0,3828,3828,0,0,0.0,0.0
sample_1775290201796_18,2026-04-04T08:10:01.796Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,aggregate pop-outs,,,27777,1652,0,0,1,0,0,4917,4917,0,0,0.0,0.0
sample_1775290228743_26,2026-04-04T08:10:28.743Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,smooth,dirt,,19033,1697,0,0,1,0,0,2822,2822,0,0,0.0,0.0
sample_1775290230654_19,2026-04-04T08:10:30.654Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,aggregate pop-outs,,,19998,1654,0,0,1,0,0,3021,3021,0,0,0.0,0.0
sample_1775290247733_23,2026-04-04T08:10:47.733Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes featuring tree leaves and dirt and with visible oil stains and patches.
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: narrow angle",gemini-pro-image,asphalt,single linear cracks,longitudinal,uniform overhead,aggregate pop-outs,"tree leaves, dirt","oil stains, patches",21407,1703,0,0,1,0,0,4317,4317,0,0,0.0,0.0
sample_1775290249737_27,2026-04-04T08:10:49.737Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,non-uniform with soft shadows,rough,dirt,,21296,1675,0,0,1,0,0,10659,10659,0,0,0.0,0.0
sample_1775290251732_20,2026-04-04T08:10:51.732Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains.
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,non-uniform with soft shadows,aggregate pop-outs,,oil stains,26607,1693,0,0,1,0,0,10140,10140,0,0,0.0,0.0
sample_1775290270744_24,2026-04-04T08:11:10.744Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains and patches.
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: narrow angle",gemini-pro-image,asphalt,single linear cracks,longitudinal,non-uniform with soft shadows,aggregate pop-outs,,"oil stains, patches",29389,1748,0,0,1,0,0,3179,3179,0,0,0.0,0.0
sample_1775290272742_28,2026-04-04T08:11:12.742Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,aggregate pop-outs,,,26727,1540,0,0,1,0,0,7513,7513,0,0,0.0,0.0
sample_1775290300738_29,2026-04-04T08:11:40.738Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes featuring dirt  .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,uniform overhead,aggregate pop-outs,dirt,,22513,1610,0,0,1,0,0,14625,14625,0,0,0.0,0.0
sample_1775290301248_22,2026-04-04T08:11:41.248Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,non-uniform with soft shadows,smooth,,,21592,1691,0,0,1,0,0,11245,11245,0,0,0.0,0.0
sample_1775290301745_25,2026-04-04T08:11:41.745Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   with visible patches and oil stains.
      A main cracks with branching crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: narrow angle",gemini-pro-image,asphalt,main cracks with branching,longitudinal,uniform overhead,smooth,,"patches, oil stains",19251,1651,0,0,1,0,0,5343,5343,0,0,0.0,0.0
sample_1775290324740_30,2026-04-04T08:12:04.740Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A main cracks with branching crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,diagonal,non-uniform with soft shadows,aggregate pop-outs,dirt,,21077,1690,0,0,1,0,0,10150,10150,0,0,0.0,0.0
sample_1775290347742_31,2026-04-04T08:12:27.742Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,complex,uniform overhead,smooth,,,20078,1549,0,0,1,0,0,6816,6816,0,0,0.0,0.0
sample_1775290369734_32,2026-04-04T08:12:49.734Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,non-uniform with soft shadows,aggregate pop-outs,dirt,,18996,1668,0,0,1,0,0,4367,4367,0,0,0.0,0.0
sample_1775290386482_26,2026-04-04T08:13:06.482Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   with visible oil stains.
      A main cracks with branching crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,longitudinal,uniform overhead,rough,,oil stains,20124,1676,0,0,1,0,0,7893,7893,0,0,0.0,0.0
sample_1775290390741_33,2026-04-04T08:13:10.741Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,rough,,,18035,1587,0,0,1,0,0,4637,4637,0,0,0.0,0.0
sample_1775290407683_27,2026-04-04T08:13:27.683Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,rough,,,19199,1659,0,0,1,0,0,7458,7458,0,0,0.0,0.0
sample_1775290411735_30,2026-04-04T08:13:31.735Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.
      Additional details: narrow angle",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,rough,,,18525,1616,0,0,1,0,0,4402,4402,0,0,0.0,0.0
sample_1775290431743_35,2026-04-04T08:13:51.743Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,non-uniform with soft shadows,smooth,,,21125,1644,0,0,1,0,0,8098,8098,0,0,0.0,0.0
sample_1775290454741_36,2026-04-04T08:14:14.741Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,rough,,,18665,1578,0,0,1,0,0,6544,6544,0,0,0.0,0.0
sample_1775290473983_30,2026-04-04T08:14:33.983Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,uniform overhead,aggregate pop-outs,,,21669,1627,0,0,1,0,0,6889,6889,0,0,0.0,0.0
sample_1775290518709_32,2026-04-04T08:15:18.709Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,smooth,,,22133,1673,0,0,1,0,0,6091,6091,0,0,0.0,0.0
sample_1775290540747_40,2026-04-04T08:15:40.747Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,aggregate pop-outs,dirt,,21085,1659,0,0,1,0,0,5836,5836,0,0,0.0,0.0
sample_1775290541946_33,2026-04-04T08:15:41.946Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,smooth,,,20295,1681,0,0,1,0,0,6602,6602,0,0,0.0,0.0
sample_1775290563320_34,2026-04-04T08:16:03.320Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains.
      A main cracks with branching crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,complex,non-uniform with soft shadows,smooth,,oil stains,25732,1618,0,0,1,0,0,14255,14255,0,0,0.0,0.0
sample_1775290563742_41,2026-04-04T08:16:03.742Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,rough,dirt,,21391,1651,0,0,1,0,0,3675,3675,0,0,0.0,0.0
sample_1775290586734_42,2026-04-04T08:16:26.734Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with rough texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,rough,,,19006,1655,0,0,1,0,0,8486,8486,0,0,0.0,0.0
sample_1775290614053_36,2026-04-04T08:16:54.053Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,uniform overhead,smooth,,oil stains,18955,1611,0,0,1,0,0,4149,4149,0,0,0.0,0.0
sample_1775290629734_44,2026-04-04T08:17:09.734Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,smooth,dirt,,17796,1655,0,0,1,0,0,3444,3444,0,0,0.0,0.0
sample_1775290668732_46,2026-04-04T08:17:48.732Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,non-uniform with soft shadows,aggregate pop-outs,,,20166,1550,0,0,1,0,0,4714,4714,0,0,0.0,0.0
sample_1775290690743_47,2026-04-04T08:18:10.743Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with aggregate pop-outs texture, uniform overhead lighting. 
      The scene includes featuring dirt  .
      A main cracks with branching crack formation runs across the surface in a complex orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,complex,uniform overhead,aggregate pop-outs,dirt,,19094,1683,0,0,1,0,0,22508,22508,0,0,0.0,0.0
sample_1775290693740_40,2026-04-04T08:18:13.740Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,transverse,uniform overhead,smooth,,,21001,1569,0,0,1,0,0,2900,2900,0,0,0.0,0.0
sample_1775290715813_41,2026-04-04T08:18:35.813Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, uniform overhead lighting. 
      The scene includes   with visible oil stains.
      A main cracks with branching crack formation runs across the surface in a transverse orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,main cracks with branching,transverse,uniform overhead,smooth,,oil stains,21853,1718,0,0,1,0,0,6442,6442,0,0,0.0,0.0
sample_1775290738734_42,2026-04-04T08:18:58.734Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   with visible oil stains.
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,non-uniform with soft shadows,smooth,,oil stains,20419,1703,0,0,1,0,0,3648,3648,0,0,0.0,0.0
sample_1775290754732_50,2026-04-04T08:19:14.732Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes featuring dirt  .
      A single linear cracks crack formation runs across the surface in a diagonal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,diagonal,non-uniform with soft shadows,smooth,dirt,,19720,1667,0,0,1,0,0,7358,7358,0,0,0.0,0.0
sample_1775290760228_43,2026-04-04T08:19:20.228Z,"A single high-resolution image divided into two equal vertical halves.
      Left half: top-down (nadir) aerial view of worn asphalt pavement with smooth texture, non-uniform with soft shadows lighting. 
      The scene includes   .
      A single linear cracks crack formation runs across the surface in a longitudinal orientation.
      Right half: binary crack mask displaying ONLY the cracks from the left half as sharp white lines on a pure black background.
      The mask must be pixel-perfectly aligned and exactly the same size as the left half.",gemini-pro-image,asphalt,single linear cracks,longitudinal,non-uniform with soft shadows,smooth,,,18727,1661,0,0,1,0,0,3685,3685,0,0,0.0,0.0
